time_ms,chat_message
17434446,복실복실티모 죽는다!!!
17435088,이럴 떄 헤카림은 어딧어
17435142,티모련 스킨 ㅅㅂ
17435243,은신해
17436250,습박 ㅋㅋㅋㅋ
17439324,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17439345,ㅋㅋㅋㅋ
17439616,야미~
17439970,{:d_126:}
17440090,ㅋㅋ
17440102,잘햇는데 아숩네잉 고수엿다
17440462,ㅋ
17441226,먼딜이고
17442194,ㅈㄴ쌔
17442981,은신했어야지
17446143,바텀 멸망
17446843,근데 물쥐님
17447484,야미
17448487,야미
17450919,은신은 ㅋㅋㅋ
17451098,와 저스킨 개꼴리네
17451535,벨코즈잘하네 ㅋㅋ
17451944,ㅋㅋㅋㅋㅋㅋㅋㅋ
17453561,ㅋㅋㅋㅋ
17454353,벨코즈 난죽텍 ㅋㅋ
17454366,ㅋㅋ근신
17454414,ㅋㅋㅋ
17454456,은신 십 ㅋㅋㅋ벨코즈있는데
17455353,ㅋㅋㅋㅋㅋㅋ
17457411,은신컨
17459381,피 까이기전에 카림이가 온다는 선택지는 없는거냐
17460151,헤카림 핑 차단마렵네
17461338,죽으면 우물은신
17462078,베인이냐?
17462613,은신은 시발 온오프인줄아나
17464178,은신드립은 습박;
17464238,아직도 쟤를 상대할줄 몰라? 쟤가 무빙할땐 걍 같이 무빙해야해
17464724,은신했어야진 레전드네 ㅋㅋ
17466287,오
17471011,캬
17471012,오랜만에 왔는데도 여전히 잘생겼구나
17472849,코그모라 따기는 쉽네
17481269,티모 스킨 진짜 개패고 싶네
17483909,야미
17487360,되는판이다
17490740,안경이 5090같음
17492051,대포 아슬아슬 세이브
17492309,버섯 위치 아쉽네
17495004,버섯농장 시작
17495104,변한건 없니~
17498841,윗라인 잘해주네
17499010,Ap 코그모감 요즘?
17499315,그래도 코그모 성장 잘 죽이고있어서할만함 에어본싸개 렐있어서 한타기대해바도댈듯
17519156,벨코즈 스킨 개신기하네
17521269,악어 힘든가보네
17527471,음?
17530875,야다
17534681,헤카림 멘헤라터진다
17536092,한타가면 걍 이길거같은데
17540578,미드코그모는 왜하는거냐 개쳐구린데
17541477,?
17542109,?
17542555,ㅋㅋㅋㅋㅋㅋㅋㅋ
17543423,ㅈㄴ잘맞춘다
17543721,?
17544559,가서맞기
17545379,맞으러 가노..
17546574,너무샌데
17547100,와 근데 잘쏘긴한다 코즈
17548152,줘야지 뭐
17552565,뭔 맞아주러 가냐
17553205,비상
17555067,망나니의 중재
17555532,숨어서 경험치먹기
17557970,물쥐무빙다읽혔네 코즈한테
17568333,렐라인이나받아먹지
17571514,코즈 뒤지게잘쏘네
17589309,와
17589495,"어으,"
17590404,와
17590773,와
17590789,하
17590856,와
17591377,ㅋㅋㅋ
17591720,잘한다
17591868,야미
17592414,통통
17593088,벨코즈
17593317,고수
17597189,벨코즈 쌉고수 ㅇㅈ
17597572,벨코즈 패고싶다
17598333,명사스 코즈
17598681,포트리스 고수임?
17599846,각도기누
17607387,벨코즈 스킨개맛있노 ㅋㅋ
17608586,장인챔이라 같은티어인데도 벽이느껴지네
17609690,코그모 플빼서 한무킬되긴해
17609801,스태틱 까지 아직 한참...
17611284,벵코즈 열받게하네
17612091,티모가 하는게 없는디
17617736,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17618524,머함?
17618582,ㅋㅋㅋㅋㅋㅋ
17618596,접대
17618779,ㅋㅋㅋㅋㅋㅋㅋㅋ
17618991,야미 ㅋㅋ
17619361,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 광대임?
17619629,?
17619727,?ㅋㅋㅋㅋㅋㅋㅋㅋ
17620167,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17620203,얼탱
17620251,퉷
17620582,ㅋㅋㅋㅋㅋ
17620586,쌍버프 야미
17621063,??ㅋㅋㅋㅋ
17621319,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17621361,어 이러면 스태틱이.
17621738,ㅋㅋㅋㅋㅋㅋㅋ
17621816,ㅋㅋㅋㅋㅋㅋ
17621849,?
17622187,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17622189,ㅋㅋㅋㅋㅋ
17622307,ㅋㅋㅋㅋㅋㅋㅋ
17622418,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17622458,접대 ㅆㅂ
17622739,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17622826,왜 기다린거지?
17623664,아직도 있었어? ㅋㅋ
17624207,충신이엇네
17625143,뒤지고싶지
17625161,ㅋㅋㅋㅋ
17625352,절대 안갔을줄알았다 ㅋㅋ
17625478,미쳤지
17626362,아오 저격 습박
17626794,ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ
17627732,접대 ㅅㅂ럼 ㅋㅋ
17627887,집왜 취소한거여
17628386,?
17628665,티모 부활
17629233,팬서비스네저건 ㅋㅋ
17630649,충신이네
17630718,아 저격 ㅅㅂ
17631451,충신이노
17631975,드디어
17632508,돈주려고
17632583,팬이에요
17633744,벨코즈 귀얍네
17634649,떴다 그아이템
17636962,쌍법에 스태틱? 진 넌 뒤졌다모
17637593,저격이네 ㅋㅋㅋㅋㅋㅋ
17640571,이제야 1인분 나오겠네
17641606,이럼 라클따라가지나
17641977,물쥐님 티모원딜이 그냥 좋은거에요 아님 카운터용이에요?
17642984,코즈야 좀 티난다 ㅇㅇ..
17643862,스태띡
17644364,스테틱이 좋긴 한가보네
17645350,으뮹하게 부쉬에숨어있었노
17646297,레드블루까지 기부해주네
17652721,스태틱 나왔다 모
17653836,팟
17658374,1틱 ㄷㄷ
17658511,스태틱나오면 좀 낫네
17659836,와
17663306,라클 GOAT
17664769,cs가 많이 아픔요
17666077,따끔
17666207,독다붙는게 레전드네 ㄹㅇ
17666216,존나세다
17666276,오
17666639,와 개세네
17667024,딜보소
17668256,딜보소
17668411,지린다
17670332,티모인생핀다
17670495,반피삭제 ㅋㅋ
17671855,체질이 변하네
17672391,오
17673021,이
17675217,캬
17675318,ㄹㅇ 티모는 스태틱부터가 시작이더라
17679456,각도기 ㄷㄷ
17680890,좀 피해라 습박
17681232,멜 상태가..
17681317,저거 스킨 존나 무섭네
17681718,렐 정신못차리네
17682898,스킨ㄱ
17683096,cs가 많이 아파요잉
17683489,토마토
17684560,벨코즈 스킨 징그럽네
17685353,버섯 좀 뿌려
17687564,생긴거 ㅋㅋㅋ
17687844,벨코즈패시브 저거 토마톤가?
17689598,스킨ㅋㅋㅋㅋ
17690108,버섯 쿨 돌려라
17690172,쌍버프 티모
17694980,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17696328,아 와드 딜로스
17696948,뭐야ㅓ거
17697812,스킨 달리는거 ㅋㅋㅋㅋ
17698002,튀는거 존나웃기네
17698694,저거 뛰는폼보소
17698776,아으 까비
17699219,ㄲㅂ
17699578,ㅈㄴ웃기네스킨
17699790,ㄲㅂ
17700135,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ모션 개웃ㄱ기네 ㅋㅋㅋ
17700682,벨코즈 스킨 개웃기네 ㅋㅋ
17701015,벨코즈 팔 다뜯어버리고싶네
17701532,와드안박냐
17701617,뭐야 저거 ㅋㅋ
17701813,저거 스파게티임
17701973,팔돌리면서 뛰는거 개귀엽네 ㅋㅋ
17702050,손 파닥거리는거 ㅋㅋㅋ
17702680,개빠르노
17703984,스킨 ㅈㄴ 귀엽다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17705353,스킨 튀는거 줜나웃김 ㄹㅇ ㅋㅋ
17705645,진짜 스테틱에 독뭍는거는 누가 생각한거지 ㅋㅋ
17705875,버섯 하루종일 3개야  ㅠ
17706745,미트볼 스파게티
17707663,ㅈㅈ
17708463,열받게 잘하네
17708759,아
17711652,잘가라 멜...
17720347,진 이속빠르네
17720780,또 벽에
17721306,오잇
17722408,버섯위치ㅋㅋ
17722927,ㅓ우
17725268,버섯 또 벽에 박아넣네
17725625,맞았으면 ㄷㄷ
17726639,점멸 평을 해
17727316,또 붙여서 쓰네
17732723,캬
17732916,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17733178,캬
17733255,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17733280,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17733319,ㅋㅋㅋㅋㅋㅋㅋ
17733329,원딜티모가 패시브써먹을일이 많이없네
17733763,ㅋㅋㅋㅋㅋㅋ
17733913,벽에 붙이지 말랬잖아
17733969,미쳤찌
17734624,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17734670,캬
17735001,캬
17735203,ㅋㅋㅋㅋㅋㅋ
17735700,캬
17736138,ㅋㅋㅋㅋ
17736883,충신 ㅋㅋ
17737141,방플맞네
17737662,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17737772,급습쥐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17739519,깝치노
17740161,방플 아니었나
17740515,고맙다잉
17740995,티모를 통달한 자
17742420,벽에 붙여서 깔지말라고 물쥐야
17742585,캬
17743362,피딩아냐
17744393,와 좆간지난다 물쥐야
17744545,ㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌ
17745679,"""고맙다 이새기야.."""
17745743,까부네
17745848,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17746549,스파게티 건방 떨지마
17747966,존만이 컷
17747995,쥐만기
17747999,항상 겸손해라
17748146,접대 2번 좋았다 코즈야
17748488,항상겸손해라
17749038,제가언제..
17749749,깝죽거리지마라
17750095,"""고맙다 코즈야.."""
17753322,오만이 컷
17753472,기살려주네
17755645,야 장지환 버섯 벽에서 거리두라고 말했다.
17756523,ㅅㅅ
17756678,오
17756960,캬
17757448,오옹?
17758099,졷만이
17758466,헤다닥
17758511,저게 정글이지
17758916,파카님 버섯 건피좀해줘
17760328,헤카림 ㅈㄴ잘해주네
17767123,상황 ㄱㅊ은제
17767992,전혀 기대안해
17770234,는데
17770808,레넥 오래기다렸지
17773547,파카 칼바람중임
17773855,찌릿
17775514,ㄲㅂ
17776277,아으 까비
17776376,진 마나가 없다
17779733,카무이
17782731,ㅋㅋㅋ
17784170,ㄷㄷㄷ
17784715,우다다
17785493,?
17785919,스킨 습박
17786380,팔 파닥거리는겈 ㅋ
17786626,ㅋㅋㅋㅋ
17787278,으
17788275,개징그럽네
17790477,지독한 스파게티 ㅋㅋ
17796679,개무섭네
17797584,T 끝에 맞네
17797713,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅈㄴ웃기네 달려오는거
17798534,잔인하네
17799002,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17799161,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17799260,근데 원딜 티모 내셔는 뱔로인가요?
17799288,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17799576,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17799949,개잘맞춰 코즈
17800678,와...
17800901,뭐 다맞네
17801501,ㅋㅋㅋㅋ
17801736,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17801874,뭐 존나날라오네 ㅋㅋㅋㅋㅋ
17802148,와 개잘하네 벨코즈
17802369,벽느껴지네
17802376,개고수 ㅋㅋ
17802583,벨코즈 잘하네
17802611,다맞네
17802671,ㅋㅋㅋㅋㅋㅋ
17803079,벨코즈 지린다
17803547,렐아..
17803636,근데
17803930,잘하네 진코즈
17804756,ㅋㅋㅋㅋㅋㅋㅋㅋ
17804922,근데 벨코즈 잘한다;';
17804966,다쳐맞노 ㅋㅋ
17805202,와
17805574,ㅋㅋㅋㅋㅋㅋㅋ 다쳐맞고죽네
17805859,?
17806279,달
17806768,잔인하네
17807057,?
17807203,다맞네
17807204,진?
17807391,음?
17807415,?
17807437,벨코즈가 잘하긴하는데?
17807667,ㅋㅋㅋㅋㅋㅋ
17807841,캬
17807873,캬
17808113,ㅋㅋㅋㅋㅋㅋㅋㅋ
17808371,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17808391,ㅈㄴ웃기네 ㅋㅋ
17808393,ㅋㅋㅋㅋ
17808477,?
17808617,ㅋㅋㅋㅋㅋㅋㅋ
17808641,?
17808685,?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17808708,ㅋㅋㅋㅋㅋㅋㅋㅋ
17808828,응?
17808880,?
17808900,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17808951,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17808959,?
17808965,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17809468,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17809480,?
17809485,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17809516,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17809565,개맛있다 ㅋㅋ
17809657,진 뭐함?
17809718,???????
17809759,ㅋㅋㅋ
17809851,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17810110,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17810250,ㅋㅋㅋㅋㅋㅋ
17810516,ㅋㅋㅋㅋㅋ
17810727,{:lck_2:}
17810929,ㅋㅋㅋㅋㅋㅋㅋ
17811010,ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ
17811021,dma?
17811030,개꿀 ㅋㅋㅋ
17811221,?
17811325,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17811793,와 ㅋㅋㅋ
17812118,티난다
17812476,????
17812491,?
17812549,개웃기네 ㅋㅋㅋㅋ
17812562,???
17812586,..........?
17812907,?????
17812980,이겼당
17813175,ㅋㅋㅋㅋㅋ
17813472,이겼는데?
17813543,????????
17813652,주\
17813671,?
17814097,렐
17814105,?
17814350,?
17814421,???
17814541,이거뭐임 ?
17814576,어?
17814581,어?
17814620,?
17815063,오우
17815307,뢔둣디
17815589,???????
17815624,?????????????????
17815626,레전드 레전드
17815927,와 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17816088,재난 지원금 뭐지요?
17816309,?
17816562,좋은데
17816635,zz
17816940,진짜 뭐지.............
17816986,똥나온다 ㄹㅇ
17817111,김냄새 ㅋㅋㅋㅋㅋ
17817243,뭐죠
17817892,패작인가..?
17817964,벨코즈삿음?
17818071,머사노
17818295,특수하다
17818418,어뷰임?
17818527,{:d_126:}{:d_126:}{:d_126:}
17818683,병신들이네 진짜ㅋㅋ
17818730,ㄹㅈㄷ ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17818734,교전 이겻죠?
17818874,?
17819291,김내
17819377,엥
17819725,..?
17820026,신 튜 렁
17820028,아니 뭐하는거지 애들 수준ㅋㅋ
17820050,뭐임진짜
17820462,개콘이 따로 없네
17820491,죽어준건가
17821149,겜 토나오긴해
17821254,쟤들 둘다다디졋는데 ㅋㅋ
17821284,똥 밭이노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17821337,?
17821566,마스터 맞음?
17822334,다이나믹듀오다
17822398,기특한 녀석들
17822522,수상한데
17822563,다들 졸린갑다
17822833,운다 벨코즈
17822862,쟤네들 뭐함?
17822934,어느새 풀렸네
17823186,지원금을
17824548,쟤네 뭐함
17824587,김나오네
17824940,쥐환아 샀냐?
17825726,즈벨이니?
17825869,뭐지 ㄹㅇ
17825876,이러면 결과적으로 이겻네
17825888,물쥐야 샀냐?
17825907,뭔 겜이여
17826993,김내 ㅈ되네
17827059,토토충이네
17828619,ㅈ튜렁아 이게 맞냐?
17828832,순장뭐지
17830589,여기 브실골임?
17831372,다딱이들 꼬라지
17831982,쟤 언제까지 우냐?
17833518,롤 오랜만인데 저 신발 뭐임??
17834575,고유가 피해지원금이네요 ㅇㅇ
17834670,벨코즈 돈 얼마 받앗냐
17835088,티모  내셔는 별로인가요
17835563,<<<똥한테 개맞음
17838293,마스터 600점게임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17842229,렐이 플돌때 과감하게 걸어야함
17842375,정글은 ㄹㅇ 겜 이기고싶은 사람만 하나보네 ㅋㅋㅋ
17844333,헤카림 팀까지 케어하네 ㅋㅋㅋ
17844338,알라뷰
17844991,탑 정글 물빨 뭐지요
17848108,칭찬을
17853996,카림이 말은많아도 열심히하네
17854839,저거 흡혈신임?
17857028,헤카림 야스오한테만 ㅈㄴ야박하네 ㅋㅋㅋ
17857792,저 신발 무슨 신발임???
17860466,ㅇㅇ 흡신
17863497,물괴님 버섯을 좀 과학적으로
17863737,렐도 이쁘게말해주더만
17868492,스파게티령
17869744,티모 흡신 가는구나
17870612,어 빨라
17871668,탑 정글 사귀냐 ㅋㅋ
17873341,요즘 티모원딜 왜 자주하시나요
17875451,개징그럽네
17877438,헤카림 ㅅㅂ 얼마나 이기고 싶은지 모르겠어
17878064,헤카림 걍 다혈질이였네
17879627,저것도 존나쎔
17880021,저거 쌤
17880962,ㄹㅇ 파카님한테 버섯 강의받으면 챌갈듯
17883271,황새그모
17885001,후반가면 쌤
17885118,저거 쌔긴함
17886609,오
17887170,으악
17888046,ㅋㅋㅋㅋㅋㅋㅋㅋ
17888626,벨코즈 스킨
17888930,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17888932,ㅅㅂㅋㅋㅋ
17889790,황새 그불 그모
17890204,캬
17891680,뭐삼
17892725,드레이븐임?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17893148,ㅈㄴ무섭네
17893722,팔 돌리는거 보소 ㅋㅋ
17894395,황새 코그모 딜은 지리산
17894709,코즈 스킨 개쳐귀엽네
17894939,벨코즈 스킨 죽이고싶네 ㅋㅋ
17895486,ㅋㅋㅋㅋㅋㅋㅋㅋ
17895597,벨코즈 개웃기네 ㅋㅋㅋㅋ
17895822,벨코즈 저거 뭔 스킨인데 ㅋㅋㅋㅋ
17898446,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17900396,살려다오
17902006,ㅋㅋ
17902193,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17903702,티모 빨라요~
17904774,와 검정부랄 뭐냐 ㅋㅋ 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17904998,야메떼
17906114,와 겜수준
17907308,버섯어시뭐임 ㅋㅋㅋ
17912796,저거 어시 ㅋㅋㅋㅋ
17913984,?
17917002,야미 ㅋㅋ
17917832,ㅋㅋㅋㅋ
17918095,어시꿀~
17919262,티모캐리
17919417,ㅋㅋㅋㅋㅋ
17919496,야미
17921272,{:lck_2:}
17921275,ㅅㅅ
17923759,ㅋㅋ
17923887,티모캐륑
17924418,버섯어시 ㅋㅋ
17927051,티모는 즐겁다 ㅋㅋ
17928954,ㄹㅇ 티모캐리라는거임
17929534,티모원딜 줄여서 티원
17931277,게임 수준이 물쥐님한테 안맞는데?
17932587,종나게 잘하시네요
17933010,티모의 순기능
17933724,근데 이게 마스터500 점 맞음 진짜로???????
17934345,혼을쏙배놓음 티모가 ㄹㅇ
17936776,미드에 버섯 깔러 가보자모
17937671,붙여서 깔지 말라고
17940614,티모 스킨 패고싶노
17942961,벽에 붙혀서 깔지 말라 하지 않았냐 아캅스식 티모
17944451,{:lck_2:}{:lck_2:}{:lck_2:}
17945449,물쥐 티모에 딱 맞는 게임 수준이다
17945580,이게 마스터 500점이라고?
17951833,쥐모쭌위
17951982,티모 왜 좋아보이냐'
17956202,할거 없는데 롤하기 VS 장지환 보기
17958695,버섯위치 좋아
17961033,2
17965092,와 검정부랄이다 ㅋㅋ
17965865,ㄷㅎ
17970747,놀랍게도 이정도면 마500점중에서도 잘하는거임 ㅇㅇ;
17972970,티모는 원딜머가카운터임?
17972990,안보이는데
17973897,와 저거 뭐임
17974527,극혐이다 스태틱티모
17976009,으악
17978746,아니 저거 ㅋㅋ
17979786,ㅋㅋㅋㅋㅋㅋㅋ
17980041,ㅋㅋㅋㅋ
17981065,움직이는거
17981215,수저 프로펠러
17985017,??
17986363,아니
17986466,ㅋㅋㅋㅋㅋㅋ
17986614,잘가
17986674,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17986886,?
17987201,벨코즈 스킨 ㅋㅋㅋㅋ
17987606,이걸 대줘?
17987814,?
17988130,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17988183,너무대줴
17989120,보긴 뭘봐 ㅋ
17989401,충신테스트 뭐냐모
17989654,ㅋㅋㅋ
17990010,충신코즈 ㅋㅋ
17990410,게임 김내나네 ㅋㅋ
17990511,ㄷㄷㄷㄷ
17990540,딜 도랐노
17990574,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17991140,멈췄네 ㅋㅋㅋ
17991328,기싸움하지마라잇
17991965,어뷰
17992621,이걸 대주네
17992918,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17992934,즈벨아 미쳤ㅈ
17993637,갓 모
17993707,어뷰심?
17995134,내 독기에 범벅이되어 죽어라
17995758,기싸움 무엇
17995961,티모 ㅈ밥같긴해
17996568,벨코즈 ㅈㄴ 던지네ㅋㅋㅋ
17996673,삿네
17997579,즈벨아...
17997942,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17998006,얼마주고샀냐
17998120,샀네
17998405,어뷰임?
17998662,ㅈ밥 같긴했지
18001107,샀네 얘
18006474,야미
18007389,끝내 끝내
18009049,겜 수준이 ㄹㅇ
18009414,마무리요?
18010548,진짜 티모는 너무 귀여워
18010596,수준이 왜이래?
18011380,신튜렁
18012393,이상해요
18012641,진짜 애들 개모태
18013424,김내 오지네
18015094,튜렁아 이게 맞냐
18015620,ㅈ모ㅋㅋㅋ
18022002,근데 스태틱나오면 파워커브 확올라오긴함
18022761,혜자톤
18025753,화났다
18027228,반칙반칙
18028330,ㅋㅋㅋㅋㅋㅋㅋ
18028595,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18028890,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18029272,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18030267,ㅋㅋㅋ
18031390,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18031609,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18031616,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18031863,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18031935,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18031938,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18032088,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18032261,러브샷 ㅋㅋ
18032294,기싸움 진짜
18032348,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18032553,럽샷
18032599,ㅋㅋㅋㅋㅋ
18032686,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18032750,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18032764,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18032968,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18032988,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18033339,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18033451,럽샷
18033571,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18033790,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18033798,자강두천
18034121,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18034683,ㅋㅋㅋ
18034794,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18034834,화가 나셨어
18035123,ㅋㅋㅋㅋ이건 좀 웃겼다
18036005,ㅋㅋㅋㅋㅋ
18036424,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18036599,엄대엄
18037202,기싸움 ㅈ되네 ㅋㅋㅋ
18037770,서폿맞노 저거
18037829,게임 수준ㅋㅋㅋㅋㅋㅋㅋㅋ
18038137,미친놈ㅋㅋㅋㅋㅋㅋㅋㅋ
18038711,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18038923,둘중 누가 더 미친놈임?
18039407,좋은승부였다 ㅋㅋ
18039694,스파게티괴물 ㅋㅋ
18039747,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18039788,물쥐에대한 집착 ㅋㅋㅋㅋ
18040105,둘이 왜 진땀승부 하고 있어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18040700,겜 ㅈㄴ웃기네 그냥 ㅋㅋㅋㅋㅋㅋㅋ
18042346,영혼의 맞다이ㅋㅋㅋㅋ
18042975,검부 개쎄네 ㅋㅋ
18043650,이분 왜 원딜이 서포터하고 기싸움하시나요?
18043918,물약팔어
18045347,울잔아
18045405,뿌엥
18045571,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18046271,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18046683,귀엽네 ㅋㅋㅋ
18046898,ㅈㄴ웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18047076,ㅈㄴ귀엽네
18047165,그시절 고래까와 같네
18047342,ㅠㅠㅠ
18047578,ㅠㅠㅠㅠㅠㅠㅠ
18047717,게임 수준 진짜
18047843,즈벨이 욕해서 화낫대요
18047971,우아앙
